,Timestamp,Primary 10-meter Scalar Wind Speed (m/s),Primary 10-meter Scalar Wind Direction (degrees),Primary 10-meter Wind Direction Standard Deviation (degrees),Primary 10-meter Vertical Wind Speed (m/s),Primary 10-meter Vertical Wind Speed Standard Deviation(m/s),Primary 2 m Temperature (C),Primary 10 m Temperature (C),Primary 10-2 m Temperature Difference (C),Primary Relative Humidity (%),Primary Total Solar Radiation,Primary Barometric Pressure (mb)
203,2018-04-09 12:00:00,2.928,113.1,6.074,0.185 IF,0.145 IF,-17.11,-16.07,1.033,79.76,401.0,757.0
204,2018-04-09 13:00:00,3.36,98.0,5.086,0.316 IF,0.176 IF,-16.74,-16.21,0.528,79.85,499.9,757.0
205,2018-04-09 14:00:00,3.657,102.0,4.992,0.215 IF,0.261 IF,-16.36,-14.85,1.516,81.2,564.2,756.9
206,2018-04-09 15:00:00,3.695,94.6,4.356,0.123 IF,0.267 IF,-15.76,-14.25,1.519,80.6,642.5,756.8
207,2018-04-09 16:00:00,4.37,95.4,4.106,0.169 IF,0.292 IF,-15.4,-14.37,1.025,79.78,623.6,756.6
208,2018-04-09 17:00:00,4.007,110.8,4.384,0.327 IF,0.187 IF,-15.1,-13.74,1.358,78.9,564.2,756.5
209,2018-04-09 18:00:00,5.182,95.9,3.583,0.179 IF,0.28 IF,-15.2,-14.31,0.888,78.33,469.3,756.2
210,2018-04-09 19:00:00,4.262,100.9,10.36,0.254 IF,0.223 IF,-14.63,-14.77,-0.146,78.74,346.3,756.0
211,2018-04-09 20:00:00,3.505,96.4,5.759,0.093 IF,0.163 IF,-14.94,-14.91,0.034,78.06,219.4,755.9
212,2018-04-09 21:00:00,3.957,75.69,5.85,-0.114 IF,0.199 IF,-16.12,-15.37,0.75,76.79,94.8,755.7
213,2018-04-09 22:00:00,2.619,97.8,10.1,0.001 IF,0.205 IF,-17.83,-17.1,0.738,78.31,21.16,755.5
214,2018-04-09 23:00:00,2.595,90.2,12.96,-0.033 IF,0.263 IF,-18.91,-17.59,1.317,81.4,1.54,755.3
215,2018-04-10 00:00:00,2.356,81.3,11.33,-0.085 IF,0.199 IF,-19.14,-18.3,0.838,85.6,0.042,755.1
216,2018-04-10 01:00:00,2.328,80.1,7.147,-0.095 IF,0.164 IF,-19.23,-18.42,0.805,85.9,0.032,755.0
217,2018-04-10 02:00:00,2.829,78.96,7.428,-0.164 IF,0.188 IF,-19.17,-17.75,1.422,85.1,0.044,754.8
218,2018-04-10 03:00:00,3.013,81.7,8.86,-0.093 IF,0.21 IF,-19.26,-18.19,1.066,84.3,0.014,754.5
219,2018-04-10 04:00:00,4.298,73.45,3.614,-0.008 IF,0.161 IF,-19.82,-18.06,1.755,83.3,0.009,754.1
220,2018-04-10 05:00:00,3.499,92.9,4.813,-0.004 IF,0.204 IF,-20.54,-19.1,1.439,82.9,0.058,753.9
221,2018-04-10 06:00:00,3.449,89.5,6.222,0.019 IF,0.176 IF,-20.66,-19.12,1.539,82.6,0.273,753.5
222,2018-04-10 07:00:00,4.342,79.08,3.298,-0.058 IF,0.143 IF,-20.79,-19.11,1.677,82.2,8.54,753.1
223,2018-04-10 08:00:00,3.599,85.9,4.935,0.002 IF,0.171 IF,-20.23,-19.21,1.017,81.6,75.05,752.9
224,2018-04-10 09:00:00,4.343,88.1,7.32,-0.076 IF,0.29 IF,-17.5,-16.94,0.56,82.6,198.3,752.6
225,2018-04-10 10:00:00,1.679,52.8,25.71,-0.051 IF,0.354 IF,-16.48,-17.17,-0.683,80.1,313.3,752.3
226,2018-04-10 11:00:00,3.228,56.93,9.43,0.023 IF,0.235 IF,-16.05,-17.35,-1.294,79.58,417.1,751.9
227,2018-04-10 12:00:00,3.245,56.21,8.76,0.159 IF,0.193 IF,-13.74,-14.87,-1.127,80.4,484.4,751.7
228,2018-04-10 13:00:00,3.406,78.14,9.07,-0.01 IF,0.196 IF,-12.82,-11.64,1.182,80.9,573.1,751.4
229,2018-04-10 14:00:00,2.048,67.86,42.72,0.052 IF,0.233 IF,-11.55,-9.14,2.407,77.3,626.6,751.0
230,2018-04-10 15:00:00,3.736,60.77,11.67,0.182 IF,0.261 IF,-11.32,-9.62,1.696,78.66,591.2,750.6
231,2018-04-10 16:00:00,3.156,50.99,16.59,0.161 IF,0.244 IF,-10.49,-9.4,1.084,79.05,534.2,750.3
232,2018-04-10 17:00:00,3.536,49.73,15.99,0.214 IF,0.277 IF,-10.25,-8.5,1.757,80.4,485.1,749.9
233,2018-04-10 18:00:00,4.394,48.3,10.59,0.283 IF,0.265 IF,-10.3,-9.14,1.154,81.6,411.6,749.4
234,2018-04-10 19:00:00,3.229,45.36,11.84,0.181 IF,0.236 IF,-9.7,-9.92,-0.226,82.9,310.0,748.9
235,2018-04-10 20:00:00,5.239,47.94,5.653,0.462 IF,0.247 IF,-10.57,-10.35,0.221,84.2,194.6,748.6
236,2018-04-10 21:00:00,2.985,42.74,6.977,0.155 IF,0.208 IF,-11.34,-11.02,0.32,85.7,89.5,748.6
237,2018-04-10 22:00:00,2.875,39.84,4.762,0.066 IF,0.142 IF,-13.37,-12.48,0.89,88.7,27.84,748.4
238,2018-04-10 23:00:00,2.303,26.76,7.928,0.054 IF,0.146 IF,-15.32,-14.05,1.265,88.9,2.239,748.0
239,2018-04-11 00:00:00,1.921,31.75,5.509,0.054 IF,0.116 IF,-16.07,-14.64,1.435,88.3,0.026,748.0
240,2018-04-11 01:00:00,2.209,36.15,6.512,0.151 IF,0.152 IF,-16.78,-15.38,1.405,87.3,0.012,747.8
241,2018-04-11 02:00:00,1.252,20.15,7.188,0.112 IF,0.102 IF,-17.99,-16.34,1.651,86.3,0.074,747.7
242,2018-04-11 03:00:00,0.74,315.1,13.4,0.115 IF,0.102 IF,-19.37,-17.78,1.59,84.4,0.124,747.6
243,2018-04-11 04:00:00,1.056,272.5,7.789,0.177 IF,0.111 IF,-20.94,-18.26,2.685,82.7,0.058,747.5
244,2018-04-11 05:00:00,1.925,254.0,7.18,0.302 IF,0.112 IF,-20.66,-19.4,1.255,83.1,-0.005,747.4
245,2018-04-11 06:00:00,2.609,251.9,5.887,0.426 IF,0.103 IF,-19.64,-19.28,0.355,83.7,0.248,747.3
246,2018-04-11 07:00:00,2.666,268.0,4.435,0.486 IF,0.089 IF,-19.08,-19.04,0.046,84.1,6.808,747.2
247,2018-04-11 08:00:00,2.392,273.4,5.021,0.478 IF,0.106 IF,-19.35,-19.37,-0.013,83.4,39.0,746.9
248,2018-04-11 09:00:00,1.808,270.8,8.87,0.37 IF,0.131 IF,-18.52,-18.83,-0.313,83.1,112.2,747.0
249,2018-04-11 10:00:00,2.398,261.0,5.38,0.465 IF,0.118 IF,-17.02,-17.6,-0.582,83.3,141.5,747.1
250,2018-04-11 11:00:00,2.713,269.9,3.998,0.643 IF,0.111 IF,-15.34,-16.01,-0.67,84.1,204.0,746.9
251,2018-04-11 12:00:00,3.622,273.0,4.323,0.54 IF,0.187 IF,-14.2,-15.07,-0.872,84.5,272.4,746.7
252,2018-04-11 13:00:00,5.098,271.1,4.729,0.563 IF,0.18 IF,-12.85,-14.0,-1.149,84.4,319.5,746.8
253,2018-04-11 14:00:00,6.41,269.2,4.957,0.997 IF,0.264 IF,-12.42,-13.59,-1.178,84.5,318.4,746.9
254,2018-04-11 15:00:00,6.261,278.2,3.774,1.174 IF,0.224 IF,-12.38,-13.46,-1.089,84.1,320.7,746.8
255,2018-04-11 16:00:00,6.045,274.6,4.045,1.072 IF,0.22 IF,-12.01,-13.16,-1.155,83.3,312.9,746.8
256,2018-04-11 17:00:00,6.693,276.6,3.447,1.155 IF,0.23 IF,-11.89,-12.85,-0.964,83.3,278.9,746.6
257,2018-04-11 18:00:00,7.058,280.6,4.341,1.244 IF,0.243 IF,-12.06,-12.8,-0.741,84.2,230.1,746.6
258,2018-04-11 19:00:00,7.817,274.4,4.283,1.305 IF,0.25 IF,-12.79,-13.39,-0.601,84.9,175.8,746.7
259,2018-04-11 20:00:00,7.316,280.5,3.173,1.28 IF,0.237 IF,-13.52,-13.94,-0.414,85.3,112.3,746.7
260,2018-04-11 21:00:00,6.478,278.7,2.504,1.116 IF,0.22 IF,-14.31,-14.59,-0.279,85.3,56.49,746.9
261,2018-04-11 22:00:00,6.905,271.1,3.371,1.086 IF,0.214 IF,-14.77,-14.95,-0.174,85.9,15.59,747.2
262,2018-04-11 23:00:00,6.452,273.0,3.037,1.049 IF,0.201 IF,-14.96,-15.09,-0.124,86.4,1.517,747.3
263,2018-04-12 00:00:00,6.039,278.4,2.758,1.004 IF,0.209 IF,-14.6,-14.68,-0.078,86.9,0.028,747.6
264,2018-04-12 01:00:00,5.966,287.6,3.172,0.97 IF,0.205 IF,-14.24,-14.28,-0.037,87.1,0.006,748.0
265,2018-04-12 02:00:00,5.345,287.9,3.717,0.864 IF,0.21 IF,-14.95,-15.01,-0.051,86.5,-0.001,748.5
266,2018-04-12 03:00:00,6.425,293.3,4.108,1.012 IF,0.226 IF,-16.09,-16.21,-0.118,85.9,0.0,748.9
267,2018-04-12 04:00:00,6.686,306.3,3.899,0.998 IF,0.227 IF,-15.6,-15.69,-0.091,86.2,0.018,749.5
268,2018-04-12 05:00:00,7.97,320.4,3.563,1.155 IF,0.308 IF,-14.8,-14.88,-0.076,86.5,0.025,750.0
269,2018-04-12 06:00:00,8.37,331.7,4.662,1.136 IF,0.306 IF,-15.12,-15.21,-0.081,85.6,0.295,750.6
270,2018-04-12 07:00:00,7.389,335.4,4.345,0.936 IF,0.279 IF,-15.9,-16.0,-0.091,84.2,6.67,751.4
271,2018-04-12 08:00:00,6.823,335.3,3.508,0.86 IF,0.253 IF,-16.24,-16.32,-0.081,84.0,32.39,752.2
272,2018-04-12 09:00:00,7.189,333.5,3.718,0.941 IF,0.247 IF,-16.17,-16.24,-0.067,83.8,95.8,753.2
273,2018-04-12 10:00:00,6.771,339.6,3.311,0.818 IF,0.233 IF,-15.87,-15.95,-0.083,83.1,192.3,754.1
274,2018-04-12 11:00:00,5.967,348.1,6.715,0.649 IF,0.222 IF,-15.23,-15.27,-0.041,81.3,372.9,755.0
275,2018-04-12 12:00:00,5.675,342.3,7.32,0.663 IF,0.252 IF,-14.73,-14.74,-0.013,80.8,404.8,755.7
276,2018-04-12 13:00:00,7.382,354.9,8.83,0.805 IF,0.256 IF,-14.71,-14.92,-0.211,80.2,410.6,756.4
277,2018-04-12 14:00:00,6.143,353.3,9.15,0.646 IF,0.233 IF,-14.69,-14.26,0.428,79.03,495.8,757.1
278,2018-04-12 15:00:00,4.919,332.0,4.941,0.601 IF,0.204 IF,-14.87,-14.03,0.848,79.73,528.9,757.9
279,2018-04-12 16:00:00,3.238,324.3,3.306,0.374 IF,0.116 IF,-15.52,-14.14,1.383,78.37,550.7,758.6
280,2018-04-12 17:00:00,3.31,315.2,4.056,0.381 IF,0.101 IF,-15.75,-14.07,1.675,76.24,510.2,759.0
281,2018-04-12 18:00:00,3.29,319.1,3.682,0.357 IF,0.098 IF,-15.81,-14.72,1.093,75.36,432.6,759.3
282,2018-04-12 19:00:00,2.813,315.6,7.322,0.274 IF,0.127 IF,-15.7,-15.7,0.001,75.27,333.4,759.7
283,2018-04-12 20:00:00,2.018,286.0,6.824,0.17 IF,0.131 IF,-15.59,-16.58,-0.995,74.43,213.6,759.9
284,2018-04-12 21:00:00,2.487,262.3,5.352,0.237 IF,0.119 IF,-16.55,-17.01,-0.456,76.13,107.5,760.1
285,2018-04-12 22:00:00,3.621,241.2,6.156,0.318 IF,0.133 IF,-19.4,-18.45,0.946,80.6,32.94,760.3
286,2018-04-12 23:00:00,4.177,236.8,3.397,0.352 IF,0.113 IF,-21.85,-19.75,2.101,83.8,3.356,760.5
287,2018-04-13 00:00:00,3.914,238.3,4.38,0.325 IF,0.127 IF,-21.96,-20.23,1.734,84.7,0.17,760.6
288,2018-04-13 01:00:00,3.658,230.4,3.07,0.276 IF,0.107 IF,-22.68,-20.76,1.921,83.2,0.108,760.5
289,2018-04-13 02:00:00,3.699,232.3,3.364,0.316 IF,0.16 IF,-23.54,-21.02,2.513,82.5,0.108,760.6
290,2018-04-13 03:00:00,3.85,231.6,2.678,0.35 IF,0.152 IF,-24.35,-22.14,2.204,81.7,0.095,760.6
291,2018-04-13 04:00:00,4.689,235.5,3.49,0.384 IF,0.118 IF,-24.06,-23.31,0.744,81.9,0.054,760.5
292,2018-04-13 05:00:00,4.505,235.2,3.753,0.387 IF,0.119 IF,-23.53,-23.29,0.246,81.7,0.072,760.3
293,2018-04-13 06:00:00,4.326,242.0,4.421,0.417 IF,0.125 IF,-23.2,-23.01,0.188,81.1,0.593,760.2
294,2018-04-13 07:00:00,3.561,256.0,4.332,0.418 IF,0.114 IF,-23.04,-23.01,0.028,80.8,8.56,760.3
295,2018-04-13 08:00:00,3.254,245.7,5.164,0.344 IF,0.122 IF,-22.15,-22.34,-0.189,81.0,40.35,760.2
296,2018-04-13 09:00:00,3.658,234.5,4.176,0.318 IF,0.118 IF,-21.12,-21.61,-0.482,80.9,97.5,760.1
297,2018-04-13 10:00:00,3.337,234.5,5.848,0.308 IF,0.14 IF,-19.53,-20.32,-0.781,81.1,154.1,760.1
298,2018-04-13 11:00:00,4.219,233.7,5.77,0.398 IF,0.129 IF,-17.84,-18.82,-0.979,81.7,206.5,760.1
299,2018-04-13 12:00:00,4.348,244.2,5.069,0.52 IF,0.12 IF,-17.07,-18.11,-1.042,81.6,253.5,760.1
300,2018-04-13 13:00:00,3.652,254.5,6.037,0.623 IF,0.122 IF,-15.8,-17.0,-1.203,81.9,310.3,760.1
301,2018-04-13 14:00:00,3.321,258.2,7.031,0.646 IF,0.181 IF,-14.76,-15.99,-1.223,81.8,350.6,760.1
302,2018-04-13 15:00:00,3.797,279.5,5.262,0.851 IF,0.159 IF,-14.91,-15.78,-0.87,82.2,334.2,760.0
303,2018-04-13 16:00:00,4.503,271.5,5.206,0.657 IF,0.139 IF,-14.6,-14.99,-0.384,82.7,356.1,759.9
304,2018-04-13 17:00:00,4.205,263.2,5.938,0.641 IF,0.127 IF,-14.53,-14.49,0.04,82.6,297.5,759.9
305,2018-04-13 18:00:00,3.908,250.3,4.001,0.537 IF,0.115 IF,-14.14,-14.48,-0.343,81.9,244.8,760.0
306,2018-04-13 19:00:00,3.685,259.2,4.014,0.527 IF,0.093 IF,-14.74,-15.11,-0.365,80.9,186.5,760.2
307,2018-04-13 20:00:00,3.868,266.3,6.39,0.535 IF,0.157 IF,-15.8,-16.16,-0.355,80.5,135.3,760.5
308,2018-04-13 21:00:00,3.766,278.6,3.696,0.612 IF,0.117 IF,-18.06,-17.39,0.668,80.4,81.8,760.9
309,2018-04-13 22:00:00,3.424,261.3,6.016,0.499 IF,0.142 IF,-20.01,-18.7,1.312,81.1,31.35,761.3
310,2018-04-13 23:00:00,2.842,257.4,5.66,0.378 IF,0.109 IF,-22.0,-20.28,1.717,81.7,2.989,761.7
311,2018-04-14 00:00:00,2.46,262.3,5.457,0.326 IF,0.101 IF,-22.65,-21.18,1.472,82.2,0.158,762.2
312,2018-04-14 01:00:00,1.99,271.6,4.668,0.272 IF,0.103 IF,-22.76,-21.24,1.516,82.2,0.102,762.7
313,2018-04-14 02:00:00,1.575,295.9,7.113,0.2 IF,0.111 IF,-22.73,-21.92,0.81,82.4,0.096,763.1
314,2018-04-14 03:00:00,1.231,316.6,7.711,0.138 IF,0.109 IF,-23.32,-22.5,0.813,81.9,0.086,763.6
315,2018-04-14 04:00:00,0.371,290.2,11.13,0.021 IF,0.069 IF,-23.86,-22.76,1.104,80.2,0.074,764.0
316,2018-04-14 05:00:00,0.424,126.1,18.22,-0.003 IF,0.038 IF,-24.64,-23.29,1.346,80.2,0.142,764.5
317,2018-04-14 06:00:00,0.266,316.6,24.86,-0.006 IF,0.025 IF,-25.87,-24.62,1.252,79.96,1.074,765.0
318,2018-04-14 07:00:00,0.282,14.44,19.25,-0.004 IF,0.025 IF,-25.7,-24.4,1.299,80.1,14.16,765.4
319,2018-04-14 08:00:00,1.336,32.05,6.423,0.169 IF,0.107 IF,-24.95,-23.38,1.568,79.17,75.89,765.8
320,2018-04-14 09:00:00,1.465,72.49,6.859,-0.007 IF,0.074 IF,-23.44,-24.02,-0.575,78.11,239.9,766.1
321,2018-04-14 10:00:00,1.175,68.52,7.678,0.021 IF,0.08 IF,-22.13,-24.53,-2.403,75.95,346.9,766.6
322,2018-04-14 11:00:00,2.215,78.85,5.434,-0.001 IF,0.099 IF,-21.9,-24.66,-2.757,74.76,405.5,766.9
323,2018-04-14 12:00:00,1.727,80.6,4.787,0.043 IF,0.108 IF,-21.06,-23.15,-2.09,75.74,472.3,767.4
324,2018-04-14 13:00:00,2.039,100.2,9.86,0.13 IF,0.171 IF,-20.71,-21.17,-0.462,76.78,538.4,767.6
325,2018-04-14 14:00:00,2.143,103.4,5.785,0.17 IF,0.171 IF,-20.28,-19.75,0.525,78.69,450.0,767.8
326,2018-04-14 15:00:00,2.951,97.4,4.548,0.28 IF,0.196 IF,-20.11,-20.15,-0.039,79.8,462.1,768.1
327,2018-04-14 16:00:00,3.666,102.0,4.088,0.364 IF,0.174 IF,-19.51,-19.38,0.122,80.5,433.6,768.2
328,2018-04-14 17:00:00,4.42,100.7,3.477,0.424 IF,0.177 IF,-19.14,-18.45,0.684,80.9,329.2,768.1
329,2018-04-14 18:00:00,4.477,98.7,3.575,0.37 IF,0.198 IF,-19.11,-18.65,0.457,81.0,282.0,768.1
330,2018-04-14 19:00:00,4.447,95.7,2.899,0.319 IF,0.184 IF,-19.33,-19.33,0.002,80.9,198.4,768.1
331,2018-04-14 20:00:00,5.219,86.7,2.808,-0.118 IF,0.219 IF,-20.01,-19.98,0.029,80.8,144.1,768.0
332,2018-04-14 21:00:00,5.281,82.3,1.871,-0.302 IF,0.153 IF,-20.9,-20.36,0.537,80.9,98.8,768.0
333,2018-04-14 22:00:00,6.901,89.1,2.113,0.052 IF,0.237 IF,-21.87,-21.06,0.809,81.3,44.13,767.7
334,2018-04-14 23:00:00,7.199,98.2,2.642,0.627 IF,0.174 IF,-23.18,-22.37,0.804,80.9,5.121,767.7
335,2018-04-15 00:00:00,7.21,101.3,2.707,0.67 IF,0.134 IF,-24.03,-23.15,0.874,80.4,0.157,767.6
336,2018-04-15 01:00:00,5.408,102.5,4.33,0.444 IF,0.163 IF,-25.15,-24.23,0.924,79.64,0.005,767.7
337,2018-04-15 02:00:00,6.148,91.0,2.015,0.188 IF,0.25 IF,-25.5,-24.6,0.897,79.17,0.002,767.5
338,2018-04-15 03:00:00,5.957,91.8,2.433,0.241 IF,0.221 IF,-25.99,-24.93,1.052,78.77,0.002,767.4
339,2018-04-15 04:00:00,3.834,103.4,13.58,0.167 IF,0.229 IF,-26.47,-25.8,0.668,78.36,-0.001,767.3
340,2018-04-15 05:00:00,1.644,102.8,20.6,0.054 IF,0.179 IF,-27.07,-26.59,0.478,77.88,0.049,767.3
341,2018-04-15 06:00:00,2.01,93.0,18.73,-0.004 IF,0.235 IF,-27.16,-26.55,0.611,77.95,1.599,767.1
342,2018-04-15 07:00:00,0.977,54.79,38.08,0.049 IF,0.188 IF,-27.13,-26.59,0.535,76.94,26.67,766.8
343,2018-04-15 08:00:00,1.829,103.2,29.14,0.068 IF,0.245 IF,-24.34,-24.79,-0.449,76.78,105.2,766.5
344,2018-04-15 09:00:00,2.233,88.4,12.53,0.033 IF,0.179 IF,-23.12,-23.88,-0.764,75.86,266.9,766.2
345,2018-04-15 10:00:00,3.126,82.3,14.13,0.07 IF,0.236 IF,-21.03,-22.49,-1.46,75.82,346.7,765.8
346,2018-04-15 11:00:00,3.857,88.6,11.61,-0.121 IF,0.24 IF,-20.4,-21.23,-0.834,76.72,457.6,765.5
347,2018-04-15 12:00:00,4.865,103.1,10.77,0.411 IF,0.286 IF,-18.8,-18.37,0.427,77.33,576.8,765.3
348,2018-04-15 13:00:00,3.979,103.4,8.4,0.228 IF,0.247 IF,-16.88,-16.27,0.613,76.4,674.5,765.1
349,2018-04-15 14:00:00,4.749,95.5,6.856,0.228 IF,0.326 IF,-16.66,-15.21,1.447,77.61,633.8,764.9
350,2018-04-15 15:00:00,4.865,97.6,6.647,0.368 IF,0.304 IF,-15.5,-14.25,1.247,76.48,566.5,764.7
351,2018-04-15 16:00:00,3.894,87.1,6.627,0.072 IF,0.312 IF,-14.92,-14.03,0.896,76.2,450.2,764.3
352,2018-04-15 17:00:00,6.577,92.9,3.798,0.454 IF,0.303 IF,-14.59,-13.38,1.209,76.0,345.8,763.7
353,2018-04-15 18:00:00,7.094,90.5,2.871,0.263 IF,0.377 IF,-14.4,-13.62,0.777,78.68,258.0,763.3
354,2018-04-15 19:00:00,6.651,80.1,2.801,-0.301 IF,0.222 IF,-14.01,-13.69,0.321,81.6,266.3,762.8
355,2018-04-15 20:00:00,6.913,74.81,2.915,-0.075 IF,0.213 IF,-14.46,-14.07,0.393,82.2,242.3,762.4
356,2018-04-15 21:00:00,7.266,76.82,3.183,-0.186 IF,0.261 IF,-15.93,-15.33,0.595,81.8,155.5,762.1
357,2018-04-15 22:00:00,6.114,88.5,4.98,0.119 IF,0.355 IF,-17.46,-16.87,0.592,81.5,56.17,761.9
358,2018-04-15 23:00:00,5.599,107.3,4.923,0.37 IF,0.207 IF,-19.24,-18.44,0.804,82.6,5.566,761.5
359,2018-04-16 00:00:00,4.804,93.3,8.66,0.025 IF,0.253 IF,-20.27,-19.36,0.919,82.8,0.238,761.2
360,2018-04-16 01:00:00,2.546,75.14,13.31,-0.091 IF,0.227 IF,-21.39,-20.58,0.814,83.0,0.081,761.1
361,2018-04-16 02:00:00,2.424,53.87,17.31,0.011 IF,0.238 IF,-21.58,-20.97,0.613,83.6,0.078,761.0
362,2018-04-16 03:00:00,3.358,47.54,11.87,-0.074 IF,0.279 IF,-21.04,-20.59,0.45,83.6,0.081,760.9
363,2018-04-16 04:00:00,2.87,72.54,14.08,-0.067 IF,0.254 IF,-21.38,-20.93,0.45,83.0,0.085,760.7
364,2018-04-16 05:00:00,2.571,81.3,22.0,-0.141 IF,0.286 IF,-21.76,-21.31,0.449,82.7,0.14,760.5
365,2018-04-16 06:00:00,5.019,85.6,4.268,-0.24 IF,0.321 IF,-21.22,-20.78,0.446,82.8,2.306,760.2
366,2018-04-16 07:00:00,2.846,76.93,17.38,-0.227 IF,0.294 IF,-21.29,-21.16,0.133,82.3,32.69,760.0
367,2018-04-16 08:00:00,1.422,62.34,28.99,0.007 IF,0.235 IF,-19.98,-20.13,-0.158,79.85,116.6,759.7
368,2018-04-16 09:00:00,4.178,84.8,5.01,-0.032 IF,0.246 IF,-19.02,-19.21,-0.191,80.1,229.2,759.6
369,2018-04-16 10:00:00,4.245,72.46,6.101,-0.02 IF,0.19 IF,-17.53,-17.83,-0.303,78.42,351.1,759.5
370,2018-04-16 11:00:00,5.686,68.94,4.021,0.028 IF,0.184 IF,-16.3,-16.51,-0.208,78.17,481.1,759.5
371,2018-04-16 12:00:00,6.705,81.1,3.605,-0.197 IF,0.322 IF,-15.56,-15.19,0.363,79.29,553.2,759.5
372,2018-04-16 13:00:00,7.012,81.3,4.493,-0.181 IF,0.367 IF,-14.69,-14.11,0.582,80.4,561.9,759.4
373,2018-04-16 14:00:00,7.82,76.37,3.923,-0.158 IF,0.327 IF,-14.65,-13.71,0.937,81.4,615.4,759.2
374,2018-04-16 15:00:00,8.54,80.1,4.161,-0.207 IF,0.406 IF,-13.88,-13.06,0.818,81.5,695.8,759.1
375,2018-04-16 16:00:00,8.95,84.9,3.514,-0.238 IF,0.453 IF,-12.97,-12.32,0.648,82.4,657.6,759.1
376,2018-04-16 17:00:00,9.35,81.6,3.876,-0.315 IF,0.438 IF,-12.6,-11.62,0.982,83.2,596.4,759.0
377,2018-04-16 18:00:00,10.1,76.99,3.806,-0.165 IF,0.358 IF,-12.36,-11.65,0.703,84.0,502.8,758.7
378,2018-04-16 19:00:00,9.03,78.67,3.498,-0.236 IF,0.366 IF,-11.87,-11.67,0.202,83.6,383.2,758.7
379,2018-04-16 20:00:00,8.43,77.98,3.345,-0.212 IF,0.319 IF,-11.88,-11.66,0.218,83.0,253.9,758.6
380,2018-04-16 21:00:00,7.857,75.01,2.797,-0.068 IF,0.227 IF,-12.53,-12.12,0.414,84.4,136.0,758.5
381,2018-04-16 22:00:00,7.846,73.31,2.795,-0.03 IF,0.212 IF,-13.8,-13.23,0.565,84.6,46.4,758.5
382,2018-04-16 23:00:00,6.97,73.45,3.306,-0.023 IF,0.199 IF,-15.26,-14.79,0.471,84.9,6.643,758.6
383,2018-04-17 00:00:00,8.54,71.26,3.119,0.031 IF,0.209 IF,-16.35,-15.98,0.374,85.1,0.277,758.4
384,2018-04-17 01:00:00,9.49,72.99,2.723,0.006 IF,0.22 IF,-17.25,-16.88,0.374,85.0,0.013,758.3
385,2018-04-17 02:00:00,9.77,71.94,2.878,0.001 IF,0.231 IF,-18.09,-17.75,0.345,84.5,0.017,758.4
386,2018-04-17 03:00:00,9.61,72.98,2.886,-0.008 IF,0.23 IF,-18.57,-18.25,0.315,84.1,0.014,758.5
387,2018-04-17 04:00:00,8.91,73.26,2.852,-0.027 IF,0.224 IF,-19.15,-18.8,0.35,83.7,0.018,758.5
388,2018-04-17 05:00:00,7.598,67.32,2.725,0.021 IF,0.168 IF,-20.26,-19.8,0.461,82.9,0.086,758.5
389,2018-04-17 06:00:00,7.499,69.31,3.031,0.003 IF,0.193 IF,-20.67,-20.24,0.429,82.6,2.51,758.4
390,2018-04-17 07:00:00,7.623,69.93,2.676,-0.006 IF,0.166 IF,-20.39,-20.08,0.312,82.3,32.27,758.4
391,2018-04-17 08:00:00,7.934,71.13,3.411,0.005 IF,0.183 IF,-19.63,-19.59,0.047,81.6,114.9,758.3
392,2018-04-17 09:00:00,8.61,72.99,3.434,-0.033 IF,0.244 IF,-17.84,-17.89,-0.047,81.8,204.6,758.3
393,2018-04-17 10:00:00,9.61,65.86,3.006,0.129 IF,0.292 IF,-16.85,-16.9,-0.048,81.0,276.8,758.2
394,2018-04-17 11:00:00,6.506,76.63,4.063,-0.131 IF,0.292 IF,-15.47,-15.31,0.16,79.65,360.5,758.5
395,2018-04-17 12:00:00,7.096,78.28,3.861,-0.147 IF,0.327 IF,-14.39,-13.94,0.454,79.53,494.2,758.6
396,2018-04-17 13:00:00,6.893,77.65,4.204,-0.15 IF,0.314 IF,-13.24,-12.22,1.017,79.82,609.8,758.8
397,2018-04-17 14:00:00,8.59,75.33,3.719,-0.073 IF,0.321 IF,-12.5,-11.19,1.31,80.3,698.3,758.7
398,2018-04-17 15:00:00,9.55,77.95,3.699,-0.227 IF,0.414 IF,-11.76,-10.94,0.824,80.2,640.6,758.7
399,2018-04-17 16:00:00,10.07,79.86,3.497,-0.321 IF,0.424 IF,-11.24,-10.54,0.703,80.7,594.8,758.7
400,2018-04-17 17:00:00,10.49,77.23,3.266,-0.182 IF,0.4 IF,-10.96,-9.97,0.994,81.9,549.4,758.6
401,2018-04-17 18:00:00,11.06,75.09,3.137,-0.05 IF,0.347 IF,-10.88,-10.13,0.755,82.4,474.1,758.5
402,2018-04-17 19:00:00,10.53,74.69,3.494,-0.042 IF,0.348 IF,-11.0,-10.7,0.309,82.9,371.1,758.5
403,2018-04-17 20:00:00,8.83,79.36,3.03,-0.322 IF,0.343 IF,-11.56,-11.35,0.208,83.0,250.4,758.6
404,2018-04-17 21:00:00,8.04,71.97,3.524,-0.018 IF,0.273 IF,-12.71,-12.36,0.347,84.5,136.8,758.6
405,2018-04-17 22:00:00,8.34,66.55,2.949,0.086 IF,0.228 IF,-14.19,-13.76,0.429,85.4,54.34,758.5
